ACARA ID,School Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent School ID,AGE ID,Latitude,Longitude,StateProvinceID
41872,Cardiff Public School,Cardiff,NSW,2285,Primary,Gov,Open,Major Cities,41872,49003,-32.9458,151.658,1505
41998,Cardiff South Public School,Cardiff South,NSW,2285,Primary,Gov,Open,Major Cities,41998,49005,-32.9538,151.665,3895
43092,Carenne School,Bathurst,NSW,2795,Special,Gov,Open,Inner Regional,43092,56200,-33.426,149.566,5610
42958,Cargo Public School,Cargo,NSW,2800,Primary,Gov,Open,Outer Regional,42958,51005,-33.4276,148.808,1506
42959,Carinda Public School,Carinda,NSW,2831,Primary,Gov,Open,Remote,42959,51046,-30.4619,147.688,1507
41159,Caringbah High School,Caringbah,NSW,2229,Secondary,Gov,Open,Major Cities,41159,48650,-34.0336,151.121,8240
41082,Caringbah North Public School,Caringbah,NSW,2229,Primary,Gov,Open,Major Cities,41082,45899,-34.0366,151.123,3972
41003,Caringbah Public School,Caringbah,NSW,2229,Primary,Gov,Open,Major Cities,41003,48651,-34.0534,151.123,1508
43865,Carinya Christian School Gunnedah,Gunnedah,NSW,2380,Combined,Non-Gov,Open,Outer Regional,43865,43321,-30.9789,150.255,77062_00
43866,Carinya Christian School Tamworth,Tamworth,NSW,2340,Combined,Non-Gov,Open,Inner Regional,43866,44263,-31.1288,150.94,04263_00
41127,Carinya School,Mortdale,NSW,2223,Special,Gov,Open,Major Cities,41127,56201,-33.9738,151.082,5703
41341,Carlingford High School,Carlingford,NSW,2118,Secondary,Gov,Open,Major Cities,41341,47751,-33.7659,151.051,8447
41802,Carlingford Public School,Carlingford,NSW,2118,Primary,Gov,Open,Major Cities,41802,47752,-33.7801,151.055,7302
41730,Carlingford West Public School,Carlingford,NSW,2118,Primary,Gov,Open,Major Cities,41730,47753,-33.7821,151.038,4393
53233,Carlo Catholic College,Moama,NSW,2731,Combined,Non-Gov,Closed,Inner Regional,53233,87737,-36.10012211,144.7415614,78283_00
41004,Carlton Public School,Bexley,NSW,2207,Primary,Gov,Open,Major Cities,41004,48594,-33.9635,151.122,1512
41005,Carlton South Public School,Carlton,NSW,2218,Primary,Gov,Open,Major Cities,41005,48629,-33.973,151.128,1513
43212,Caroline Chisholm College,Glenmore Park,NSW,2745,Secondary,Non-Gov,Open,Major Cities,43212,42198,-33.7866,150.675,11584_00
41542,Caroline Chisholm School,Padstow,NSW,2211,Special,Gov,Open,Major Cities,41542,56202,-33.9361,151.025,5652
42169,Carool Public School,Carool,NSW,2486,Primary,Gov,Open,Inner Regional,42169,45504,-28.23,153.429,1515
41423,Carramar Public School,Carramar,NSW,2163,Primary,Gov,Open,Major Cities,41423,48152,-33.8855,150.969,3328
41873,Carrington Public School,Carrington,NSW,2294,Primary,Gov,Open,Major Cities,41873,49108,-32.9124,151.765,1518
43151,Carroll College,Broulee,NSW,2537,Secondary,Non-Gov,Open,Inner Regional,43151,54329,-35.8502,150.164,77032_00
42429,Carroll Public School,Carroll,NSW,2340,Primary,Gov,Open,Outer Regional,42429,49344,-30.9861,150.447,1520
41479,Cartwright Public School,Cartwright,NSW,2168,Primary,Gov,Open,Major Cities,41479,48527,-33.9253,150.891,4360
40748,Cascade Environmental Education Centre,Cascade,NSW,2453,Combined,Gov,Open,Outer Regional,40748,64080,-30.2335,152.79,5731
43471,Casimir Catholic College,Marrickville,NSW,2204,Secondary,Non-Gov,Open,Major Cities,43471,45271,-33.9109,151.149,11771_00
43711,Casino Christian School,North Casino,NSW,2470,Combined,Non-Gov,Open,Inner Regional,43711,54562,-28.8145,153.075,77002_00
42378,Casino High School,Casino,NSW,2470,Secondary,Gov,Open,Inner Regional,42378,49731,-28.8452,153.044,8154
42170,Casino Public School,Casino,NSW,2470,Primary,Gov,Open,Inner Regional,42170,49732,-28.8674,153.048,1526
42364,Casino West Public School,Casino,NSW,2470,Primary,Gov,Open,Inner Regional,42364,49733,-28.8548,153.037,5166
41874,Cassilis Public School,Cassilis,NSW,2329,Primary,Gov,Open,Outer Regional,41874,49312,-32.0046,149.978,1527
41262,Castle Cove Public School,Castle Cove,NSW,2069,Primary,Gov,Open,Major Cities,41262,47624,-33.7834,151.202,3919
41334,Castle Hill High School,Castle Hill,NSW,2154,Secondary,Gov,Open,Major Cities,41334,47864,-33.7266,151,8382
41204,Castle Hill Public School,Castle Hill,NSW,2154,Primary,Gov,Open,Major Cities,41204,47865,-33.7279,151.005,1529
40718,Castlecrag Montessori School,Castlecrag,NSW,2068,Combined,Non-Gov,Closed,Major Cities,40718,,-33.7997,151.219,77779_00
41702,Castlereagh Public School,Castlereagh,NSW,2749,Primary,Gov,Open,Major Cities,41702,50690,-33.667,150.676,4148
41793,Casuarina School,Riverstone,NSW,2765,Special,Gov,Open,Major Cities,41793,57880,-33.6775,150.866,5574
44009,Casuarina Steiner School,Coffs Harbour,NSW,2450,Primary,Non-Gov,Open,Inner Regional,44009,45993,-30.2924,153.131,77034_00
41592,Casula High School,Casula,NSW,2170,Secondary,Gov,Open,Major Cities,41592,46505,-33.9512,150.894,8476
41460,Casula Public School,Casula,NSW,2170,Primary,Gov,Open,Major Cities,41460,48533,-33.9442,150.909,4198
43556,Cathedral Catholic Primary School,Bathurst,NSW,2795,Primary,Non-Gov,Open,Inner Regional,43556,42244,-33.4193,149.575,77035_00
53007,Catherine McAuley Catholic College,Medowie,NSW,2318,Secondary,Non-Gov,Open,Inner Regional,53007,87221,-32.76317728,151.8643709,78218_00
43571,Catherine McAuley Catholic Primary School,Orange,NSW,2800,Primary,Non-Gov,Open,Inner Regional,43571,41998,-33.2794,149.095,77338_00
43213,Catherine McAuley Westmead,Westmead,NSW,2145,Secondary,Non-Gov,Open,Major Cities,43213,41331,-33.8047,150.984,10989_00
40728,CathWest Innovation College,Mount Druitt,NSW,2770,Secondary,Non-Gov,Open,Major Cities,40728,58252,-33.77,150.828,13444_00
52820,CathWest Innovation College McCarthy Campus,Emu Plains,NSW,2750,Secondary,Non-Gov,Open,Major Cities,40728,86675,-33.74234,150.67888,13444_02
41621,Cattai Public School,Cattai,NSW,2756,Primary,Gov,Open,Inner Regional,41621,50738,-33.5588,150.907,1535
42038,Caves Beach Public School,Caves Beach,NSW,2281,Primary,Gov,Open,Major Cities,42038,48958,-33.1032,151.638,4367
41376,Cawdor Public School,Camden,NSW,2570,Primary,Gov,Open,Major Cities,41376,50222,-34.1097,150.674,1537
41578,Cecil Hills High School,Cecil Hills,NSW,2171,Secondary,Gov,Open,Major Cities,41578,54747,-33.8957,150.852,8273
41525,Cecil Hills Public School,Cecil Hills,NSW,2171,Primary,Gov,Open,Major Cities,41525,57592,-33.8897,150.851,4635
43873,Cedars Christian College,Unanderra,NSW,2526,Combined,Non-Gov,Open,Major Cities,43873,44066,-34.4555,150.829,11736_00
53279,Cedars Christian College - Aspire,Unanderra,NSW,2526,Special,Non-Gov,Proposed,Major Cities,53279,88864,-34.45514371,150.8283615,78288_00
42359,Centaur Public School,Banora Point,NSW,2486,Primary,Gov,Open,Major Cities,42359,54671,-28.2157,153.527,4607
40706,Centennial Park School,Randwick,NSW,2031,Special,Gov,Open,Major Cities,40706,57695,-33.9106,151.243,5516
43876,Central Coast Adventist School,Erina,NSW,2250,Combined,Non-Gov,Open,Major Cities,43876,41338,-33.4363,151.39,10993_00
43945,Central Coast Grammar School,Erina Heights,NSW,2260,Combined,Non-Gov,Open,Major Cities,43945,45346,-33.4257,151.399,11782_00
50564,Central Coast Sports College,Kariong,NSW,2250,Combined,Non-Gov,Open,Major Cities,50564,69968,-33.4291,151.298,78048_00
43772,Central Coast Steiner School,Fountaindale,NSW,2258,Combined,Non-Gov,Open,Major Cities,43772,54041,-33.3351,151.404,77591_00
42016,Central Mangrove Public School,Central Mangrove,NSW,2250,Primary,Gov,Open,Inner Regional,42016,48672,-33.2956,151.244,4110
41167,Central Sydney Intensive English High School,Alexandria,NSW,2015,Secondary,Gov,Open,Major Cities,41167,57890,-33.9,151.194,8288
42822,Central Tilba Public School,Central Tilba,NSW,2546,Primary,Gov,Open,Outer Regional,42822,50176,-36.3157,150.072,3214
52613,Central West Leadership Academy,Dubbo,NSW,2830,Combined,Non-Gov,Open,Inner Regional,52613,85127,-32.25198,148.61271,78174_00
52933,Centre of Excellence in Agricultural Education,Richmond,NSW,2753,Secondary,Gov,Open,Major Cities,52933,,-33.61539908,150.7473504,8914
43215,Cerdon College,Merrylands,NSW,2160,Secondary,Non-Gov,Open,Major Cities,43215,41339,-33.8377,150.968,10994_00
41876,Cessnock East Public School,Cessnock,NSW,2325,Primary,Gov,Open,Major Cities,41876,49053,-32.8276,151.37,1543
42089,Cessnock High School,Cessnock,NSW,2325,Secondary,Gov,Open,Major Cities,42089,46420,-32.843,151.369,8108
41875,Cessnock Public School,Cessnock,NSW,2325,Primary,Gov,Open,Major Cities,41875,49278,-32.8404,151.364,1542
41877,Cessnock West Public School,Cessnock,NSW,2325,Primary,Gov,Open,Major Cities,41877,49281,-32.8384,151.345,1545
41433,Chalmers Road School,Strathfield,NSW,2135,Special,Gov,Open,Major Cities,41433,56203,-33.8796,151.082,3831
42430,Chandler Public School,Wollomombi,NSW,2350,Primary,Gov,Open,Outer Regional,42430,49375,-30.5186,152.054,1547
42025,Charlestown East Public School,Charlestown,NSW,2290,Primary,Gov,Open,Major Cities,42025,49048,-32.9712,151.705,4194
41878,Charlestown Public School,Charlestown,NSW,2290,Primary,Gov,Open,Major Cities,41878,49050,-32.9655,151.697,1550
42036,Charlestown South Public School,Charlestown,NSW,2290,Primary,Gov,Open,Major Cities,42036,49052,-32.9677,151.688,4324
43831,Charlton Christian College,Fassifern,NSW,2283,Combined,Non-Gov,Open,Major Cities,43831,56052,-32.9899,151.583,77679_00
42395,Chatham High School,Taree,NSW,2430,Secondary,Gov,Open,Inner Regional,42395,49545,-31.8958,152.481,8414
42333,Chatham Public School,Taree,NSW,2430,Primary,Gov,Open,Inner Regional,42333,49546,-31.8998,152.482,4014
41328,Chatswood High School,Chatswood,NSW,2067,Secondary,Gov,Open,Major Cities,41328,47619,-33.8,151.175,8232
41316,Chatswood Public School,Chatswood,NSW,2067,Primary,Gov,Open,Major Cities,41316,47620,-33.7982,151.178,7409
42173,Chatsworth Island Public School,Chatsworth,NSW,2469,Primary,Gov,Open,Inner Regional,42173,49707,-29.388,153.232,1553
41324,Cheltenham Girls High School,Beecroft,NSW,2119,Secondary,Gov,Open,Major Cities,41324,47759,-33.7565,151.073,8208
41301,Cherrybrook Public School,Cherrybrook,NSW,2126,Primary,Gov,Open,Major Cities,41301,47760,-33.7313,151.042,4440
41350,Cherrybrook Technology High School,Cherrybrook,NSW,2126,Secondary,Gov,Open,Major Cities,41350,55111,-33.7199,151.038,8592
42044,Chertsey Primary School,Springfield,NSW,2250,Primary,Gov,Open,Major Cities,42044,48673,-33.4299,151.369,4398
41577,Chester Hill High School,Chester Hill,NSW,2162,Secondary,Gov,Open,Major Cities,41577,46469,-33.8748,150.997,8269
41442,Chester Hill North Public School,Chester Hill,NSW,2162,Primary,Gov,Open,Major Cities,41442,48148,-33.8724,151.001,3981
41428,Chester Hill Public School,Chester Hill,NSW,2162,Primary,Gov,Open,Major Cities,41428,48149,-33.8856,151.002,3698
43669,Chevalier College,Burradoo,NSW,2576,Secondary,Non-Gov,Open,Inner Regional,43669,41340,-34.5075,150.409,10995_00
41838,Chifley College Bidwill Campus,Bidwill,NSW,2770,Secondary,Gov,Open,Major Cities,41838,17407,-33.7339,150.827,8528
41830,Chifley College Dunheved Campus,North St Marys,NSW,2760,Secondary,Gov,Open,Major Cities,41830,6354,-33.7496,150.783,8488
41827,Chifley College Mount Druitt Campus,Mount Druitt,NSW,2770,Secondary,Gov,Open,Major Cities,41827,6356,-33.7451,150.814,8459
40436,Chifley College Senior Campus,Mount Druitt,NSW,2770,Secondary,Gov,Open,Major Cities,40436,46360,-33.7693,150.83,8473
41831,Chifley College Shalvey Campus,Shalvey,NSW,2770,Secondary,Gov,Open,Major Cities,41831,10820,-33.7308,150.806,8496
41100,Chifley Public School,Malabar,NSW,2036,Primary,Gov,Open,Major Cities,41100,47566,-33.966,151.242,4299
42174,Chillingham Public School,Chillingham,NSW,2484,Primary,Gov,Open,Inner Regional,42174,49912,-28.3118,153.276,1558
41377,Chipping Norton Public School,Chipping Norton,NSW,2170,Primary,Gov,Open,Major Cities,41377,48534,-33.912,150.96,1560
43160,Chisholm Catholic Primary School,Bligh Park,NSW,2756,Primary,Non-Gov,Open,Major Cities,43160,53989,-33.6328,150.803,77036_00
42058,Chittaway Bay Public School,Chittaway Bay,NSW,2261,Primary,Gov,Open,Major Cities,42058,56204,-33.3264,151.431,4542
43469,Christ the King Catholic Primary School Bass Hill,Yagoona,NSW,2199,Primary,Non-Gov,Open,Major Cities,43469,41354,-33.9061,151.013,77038_00
43186,Christ The King Primary School,North Rocks,NSW,2151,Primary,Non-Gov,Open,Major Cities,43186,42100,-33.7756,151.024,77037_00
43848,Christadelphian Heritage College Sydney,Kemps Creek,NSW,2178,Combined,Non-Gov,Open,Major Cities,43848,56095,-33.88356,150.791,77677_00
43667,Christian Brothers' High School Lewisham,Lewisham,NSW,2049,Combined,Non-Gov,Open,Major Cities,43667,41348,-33.8974,151.146,11001_00
43832,Chrysalis School for Rudolf Steiner Education,Thora,NSW,2454,Combined,Non-Gov,Open,Outer Regional,43832,43302,-30.4354,152.723,03302_00
50421,Chrysalis School for Rudolf Steiner Education - Bellingen Campus,Bellingen,NSW,2454,Primary,Non-Gov,Open,Inner Regional,43832,77592,-30.4425,152.895,03302_01
41432,Chullora Public School,Greenacre,NSW,2190,Primary,Gov,Open,Major Cities,41432,48556,-33.8954,151.06,3808
41760,Clairgate Public School,St Clair,NSW,2759,Primary,Gov,Open,Major Cities,41760,50769,-33.7963,150.799,4527
43504,Clancy Catholic College,West Hoxton,NSW,2171,Secondary,Non-Gov,Open,Major Cities,43504,58144,-33.9322,150.836,77907_00
42681,Clare Public School,Clare,NSW,2715,Primary,Gov,Open,Remote,42681,56205,-33.398,143.942,4565
43872,Claremont College,Randwick,NSW,2031,Primary,Non-Gov,Open,Major Cities,43872,41356,-33.9184,151.244,77042_00
41782,Claremont Meadows Public School,Claremont Meadows,NSW,2747,Primary,Gov,Open,Major Cities,41782,55984,-33.7742,150.747,4622
41879,Clarence Town Public School,Clarence Town,NSW,2321,Primary,Gov,Open,Inner Regional,41879,49164,-32.5889,151.776,1564
40926,Clarence Valley Anglican School,Clarenza,NSW,2460,Combined,Non-Gov,Open,Inner Regional,40926,77465,-29.7179,152.967,77673_00
43885,"Clarence Valley Anglican School, Grafton Campus",Grafton,NSW,2460,Primary,Non-Gov,Open,Inner Regional,40926,56174,-29.6937,152.934,77673_03
41312,Clarke Road School,Hornsby,NSW,2077,Special,Gov,Open,Major Cities,41312,56206,-33.7121,151.096,5655
41500,Claymore Public School,Claymore,NSW,2559,Primary,Gov,Open,Major Cities,41500,50204,-34.0431,150.81,4510
41006,Clemton Park Public School,Earlwood,NSW,2206,Primary,Gov,Open,Major Cities,41006,48588,-33.9297,151.108,1566
43015,Clergate Public School,Clergate,NSW,2800,Primary,Gov,Open,Inner Regional,43015,51006,-33.1921,149.112,2668
41007,Clovelly Public School,Waverley,NSW,2024,Primary,Gov,Open,Major Cities,41007,45317,-33.9074,151.26,1573
42175,Clunes Public School,Clunes,NSW,2480,Primary,Gov,Open,Inner Regional,42175,49785,-28.7248,153.409,1574
42012,Coal Point Public School,Coal Point,NSW,2283,Primary,Gov,Open,Major Cities,42012,48968,-33.0408,151.611,4022
43993,Coast Christian School,Bensville,NSW,2251,Primary,Non-Gov,Open,Major Cities,43993,56700,-33.4936,151.39,77727_00
43113,Cobar High School,Cobar,NSW,2835,Secondary,Gov,Open,Remote,43113,46481,-31.5016,145.828,8356
42960,Cobar Public School,Cobar,NSW,2835,Primary,Gov,Open,Remote,42960,51059,-31.5022,145.837,1578
42749,Cobargo Public School,Cobargo,NSW,2550,Primary,Gov,Open,Outer Regional,42749,50179,-36.3869,149.883,1579
41378,Cobbitty Public School,Cobbitty,NSW,2570,Primary,Gov,Open,Major Cities,41378,50223,-34.0159,150.686,1580
42176,Coffee Camp Public School,Coffee Camp,NSW,2480,Primary,Gov,Open,Inner Regional,42176,49786,-28.6627,153.221,1583
43967,Coffs Harbour Bible Church School,Toormina,NSW,2452,Combined,Non-Gov,Open,Inner Regional,43967,53331,-30.3421,153.09,77043_00
40384,Coffs Harbour Christian Community School,Bonville,NSW,2450,Combined,Non-Gov,Open,Inner Regional,40384,42381,-30.3782,153.057,11660_00
43862,Coffs Harbour Christian Community School - Junior Campus,Coffs Harbour,NSW,2450,Primary,Non-Gov,Open,Inner Regional,40384,77154,-30.2998,153.121,11660_01
43733,"Coffs Harbour Christian Community School, Sherwood Cliffs Campus",Glenreagh,NSW,2450,Primary,Non-Gov,Open,Inner Regional,40384,77698,-30.0537,152.976,11660_02
42372,Coffs Harbour High School,Coffs Harbour,NSW,2450,Secondary,Gov,Open,Inner Regional,42372,86655,-30.3055,153.136,8109
42368,Coffs Harbour Learning Centre,Boambee,NSW,2450,Special,Gov,Open,Inner Regional,42368,63775,-30.3481,153.073,5763
42177,Coffs Harbour Public School,Coffs Harbour,NSW,2450,Primary,Gov,Open,Inner Regional,42177,49655,-30.302,153.12,1584
40624,Coffs Harbour Senior College,Coffs Harbour,NSW,2450,Secondary,Gov,Open,Inner Regional,40624,54742,-30.3302,153.103,8272
42669,Coleambally Central School,Coleambally,NSW,2707,Combined,Gov,Open,Outer Regional,42669,50620,-34.8042,145.884,4348
42750,Coledale Public School,Coledale,NSW,2515,Primary,Gov,Open,Major Cities,42750,49983,-34.2895,150.947,1587
42431,Collarenebri Central School,Collarenebri,NSW,2833,Combined,Gov,Open,Remote,42431,46403,-29.5438,148.578,1589
41267,Collaroy Plateau Public School,Collaroy Plateau,NSW,2097,Primary,Gov,Open,Major Cities,41267,47699,-33.733,151.293,3970
42751,Collector Public School,Collector,NSW,2581,Primary,Gov,Open,Inner Regional,42751,50273,-34.9142,149.433,1590
42178,Collins Creek Public School,Collins Creek,NSW,2474,Primary,Gov,Open,Inner Regional,42178,49752,-28.4893,153.023,1593
41619,Colo Heights Public School,Colo Heights,NSW,2756,Primary,Gov,Open,Outer Regional,41619,50739,-33.373,150.74,1346
41837,Colo High School,North Richmond,NSW,2754,Secondary,Gov,Open,Major Cities,41837,50734,-33.5694,150.708,8526
42720,Colo Vale Public School,Colo Vale,NSW,2575,Primary,Gov,Open,Inner Regional,42720,56197,-34.4013,150.476,1085
41824,Colyton High School,St Marys,NSW,2760,Secondary,Gov,Open,Major Cities,41824,46353,-33.7776,150.797,8443
41622,Colyton Public School,Mount Druitt,NSW,2770,Primary,Gov,Open,Major Cities,41622,50796,-33.7772,150.813,1596
42179,Comboyne Public School,Comboyne,NSW,2429,Primary,Gov,Open,Outer Regional,42179,49540,-31.6053,152.473,1601
41623,Comleroy Road Public School,Kurrajong,NSW,2758,Primary,Gov,Open,Inner Regional,41623,50762,-33.5065,150.698,1604
41008,Como Public School,Como,NSW,2226,Primary,Gov,Open,Major Cities,41008,44400,-34.0018,151.069,1605
41073,Como West Public School,Como,NSW,2226,Primary,Gov,Open,Major Cities,41073,44929,-34.0047,151.061,3896
42559,Conargo Public School,Conargo,NSW,2710,Primary,Gov,Open,Outer Regional,42559,50622,-35.3053,145.179,1606
41600,Concord High School,Concord,NSW,2137,Secondary,Gov,Open,Major Cities,41600,47783,-33.8644,151.109,8535
41379,Concord Public School,Concord,NSW,2137,Primary,Gov,Open,Major Cities,41379,47782,-33.8632,151.107,1607
41380,Concord West Public School,Concord West,NSW,2138,Primary,Gov,Open,Major Cities,41380,47786,-33.8396,151.087,1608
43699,Condell Park Christian School,Condell Park,NSW,2200,Combined,Non-Gov,Open,Major Cities,43699,53301,-33.9224,151.018,10952_00
41586,Condell Park High School,Condell Park,NSW,2200,Secondary,Gov,Open,Major Cities,41586,48579,-33.9236,151.002,8398
41431,Condell Park Public School,Condell Park,NSW,2200,Primary,Gov,Open,Major Cities,41431,48580,-33.9255,151.014,3789
43108,Condobolin High School,Condobolin,NSW,2877,Secondary,Gov,Open,Outer Regional,43108,46482,-33.0918,147.143,8346
42961,Condobolin Public School,Condobolin,NSW,2877,Primary,Gov,Open,Outer Regional,42961,51106,-33.0855,147.149,1609
42180,Condong Public School,Condong,NSW,2484,Primary,Gov,Open,Inner Regional,42180,49913,-28.340143,153.399787,1611
41886,Congewai Public School,Congewai,NSW,2325,Primary,Gov,Open,Inner Regional,41886,49283,-32.9584,151.274,1822
42752,Coniston Public School,Coniston,NSW,2500,Primary,Gov,Open,Major Cities,42752,49936,-34.4388,150.887,1612
41009,Connells Point Public School,South Hurstville,NSW,2221,Primary,Gov,Open,Major Cities,41009,48632,-33.9847,151.1,1613
41152,Conservatorium High School,Sydney,NSW,2000,Secondary,Gov,Open,Major Cities,41152,45319,-33.8634,151.214,8147
42962,Cooerwull Public School,Lithgow,NSW,2790,Primary,Gov,Open,Inner Regional,42962,50960,-33.4841,150.142,1615
44026,Coogee Boys' Preparatory School,Randwick,NSW,2031,Primary,Non-Gov,Open,Major Cities,44026,41358,-33.9128,151.239,77047_00
41010,Coogee Public School,Coogee,NSW,2034,Primary,Gov,Open,Major Cities,41010,47053,-33.9205,151.25,1616
41121,Cook School,Loftus,NSW,2232,Special,Gov,Open,Major Cities,41121,57881,-34.0417,151.053,5575
42963,Coolah Central School,Coolah,NSW,2843,Combined,Gov,Open,Outer Regional,42963,51066,-31.821,149.724,1621
42560,Coolamon Central School,Coolamon,NSW,2701,Combined,Gov,Open,Inner Regional,42560,50552,-34.8119,147.201,1624
42181,Coolongolook Public School,Coolongolook,NSW,2423,Primary,Gov,Open,Inner Regional,42181,49530,-32.2228,152.319,1627
42847,Cooma North Public School,Cooma North,NSW,2630,Primary,Gov,Open,Inner Regional,42847,50427,-36.2179,149.131,3890
42754,Cooma Public School,Cooma,NSW,2630,Primary,Gov,Open,Inner Regional,42754,50428,-36.2375,149.125,1628
43121,Coomealla High School,Dareton,NSW,2717,Secondary,Gov,Open,Outer Regional,43121,46378,-34.096,142.06,8494
43109,Coonabarabran High School,Coonabarabran,NSW,2357,Secondary,Gov,Open,Outer Regional,43109,46404,-31.282773,149.28376,8347
42964,Coonabarabran Public School,Coonabarabran,NSW,2357,Primary,Gov,Open,Outer Regional,42964,49392,-31.28,149.282,1630
43117,Coonamble High School,Coonamble,NSW,2829,Secondary,Gov,Open,Remote,43117,46458,-30.9553,148.391,8451
42965,Coonamble Public School,Coonamble,NSW,2829,Primary,Gov,Open,Remote,42965,51038,-30.9584,148.387,1631
42182,Coopernook Public School,Coopernook,NSW,2426,Primary,Gov,Open,Inner Regional,42182,49534,-31.8275,152.608,1632
42183,Coorabell Public School,Coorabell,NSW,2479,Primary,Gov,Open,Inner Regional,42183,49771,-28.6257,153.487,1634
41880,Cooranbong Public School,Cooranbong,NSW,2265,Primary,Gov,Open,Major Cities,41880,48737,-33.0805,151.442,1635
42699,Cootamundra High School,Cootamundra,NSW,2590,Secondary,Gov,Open,Inner Regional,42699,46416,-34.6354,148.017,8190
42561,Cootamundra Public School,Cootamundra,NSW,2590,Primary,Gov,Open,Inner Regional,42561,50291,-34.6389,148.027,1636
42060,Copacabana Public School,Copacabana,NSW,2251,Primary,Gov,Open,Major Cities,42060,56208,-33.485,151.437,4548
42184,Copmanhurst Public School,Copmanhurst,NSW,2460,Primary,Gov,Open,Outer Regional,42184,49708,-29.5847,152.776,1642
42185,Coraki Public School,Coraki,NSW,2471,Primary,Gov,Open,Inner Regional,42185,49746,-28.9921,153.285,1644
42186,Coramba Public School,Coramba,NSW,2450,Primary,Gov,Open,Inner Regional,42186,49656,-30.2216,153.012,1647
41796,Coreen School,Blacktown,NSW,2148,Special,Gov,Open,Major Cities,41796,56173,-33.7732,150.911,5637
42187,Corindi Public School,Corindi Beach,NSW,2456,Primary,Gov,Open,Inner Regional,42187,49680,-30.0215,153.194,1654
42188,Corndale Public School,Corndale,NSW,2480,Primary,Gov,Open,Inner Regional,42188,49790,-28.7132,153.362,1656
42702,Corowa High School,Corowa,NSW,2646,Secondary,Gov,Open,Inner Regional,42702,50464,-35.9937,146.381,8308
42562,Corowa Public School,Corowa,NSW,2646,Primary,Gov,Open,Inner Regional,42562,50465,-35.9925,146.395,1658
42563,Corowa South Public School,Corowa,NSW,2646,Primary,Gov,Open,Inner Regional,42563,50466,-36.021,146.376,1659
43360,Corpus Christi Catholic High School,Oak Flats,NSW,2529,Secondary,Non-Gov,Open,Major Cities,43360,58143,-34.5693,150.817,77893_00
43254,Corpus Christi Catholic Primary School,St Ives,NSW,2075,Primary,Non-Gov,Open,Major Cities,43254,41359,-33.7283,151.166,77048_00
43479,Corpus Christi College Maroubra,Maroubra,NSW,2035,Secondary,Non-Gov,Open,Major Cities,43479,41434,-33.9466,151.229,11075_00
43302,Corpus Christi Primary School,Waratah,NSW,2298,Primary,Non-Gov,Open,Major Cities,43302,41360,-32.9005,151.723,77050_00
43162,Corpus Christi Primary School,Cranebrook,NSW,2749,Primary,Non-Gov,Open,Major Cities,43162,46735,-33.7118,150.718,77049_00
42845,Corrimal East Public School,Corrimal,NSW,2518,Primary,Gov,Open,Major Cities,42845,49998,-34.3777,150.906,3877
42909,Corrimal High School,Corrimal,NSW,2518,Secondary,Gov,Open,Major Cities,42909,46434,-34.3754,150.91,8191
42755,Corrimal Public School,Corrimal,NSW,2518,Primary,Gov,Open,Major Cities,42755,49999,-34.3676,150.899,1661
42189,Coutts Crossing Public School,Coutts Crossing,NSW,2460,Primary,Gov,Open,Inner Regional,42189,49709,-29.832,152.89,1666
43700,Covenant Christian School,Belrose,NSW,2085,Combined,Non-Gov,Open,Major Cities,43700,42352,-33.7137,151.216,11635_00
41205,Cowan Public School,Cowan,NSW,2081,Primary,Gov,Open,Inner Regional,41205,48693,-33.5888,151.169,1668
42190,Cowper Public School,Cowper,NSW,2460,Primary,Gov,Open,Inner Regional,42190,49710,-29.5696,153.078,1670
43103,Cowra High School,Cowra,NSW,2794,Secondary,Gov,Open,Inner Regional,43103,50970,-33.8159,148.69,8148
42966,Cowra Public School,Cowra,NSW,2794,Primary,Gov,Open,Inner Regional,42966,50971,-33.836,148.69,1671
42191,Crabbes Creek Public School,Crabbes Creek,NSW,2483,Primary,Gov,Open,Inner Regional,42191,49791,-28.456,153.497,1674
50579,Craig Davis College,Cordeaux Heights,NSW,2526,Special,Non-Gov,Open,Major Cities,50579,70001,-34.4465,150.831,78019_00
43969,Cranbrook School,Bellevue Hill,NSW,2023,Secondary,Non-Gov,Open,Major Cities,43969,41361,-33.8717,151.252,11013_00
40854,Cranbrook Junior School,Rose Bay,NSW,2029,Primary,Non-Gov,Open,Major Cities,43969,77005,-33.8736,151.265,11013_02
41844,Cranebrook High School,Cranebrook,NSW,2749,Secondary,Gov,Open,Major Cities,41844,55109,-33.7217,150.71,8580
41757,Crawford Public School,Doonside,NSW,2767,Primary,Gov,Open,Major Cities,41757,50790,-33.7548,150.869,4504
42192,Crescent Head Public School,Crescent Head,NSW,2440,Primary,Gov,Open,Inner Regional,42192,49614,-31.1881,152.97,1681
41839,Crestwood High School,Baulkham Hills,NSW,2153,Secondary,Gov,Open,Major Cities,41839,47855,-33.7436,150.976,8552
41739,Crestwood Public School,Baulkham Hills,NSW,2153,Primary,Gov,Open,Major Cities,41739,47856,-33.7491,150.972,4441
42856,Cringila Public School,Cringila,NSW,2502,Primary,Gov,Open,Major Cities,42856,49950,-34.472,150.87,4037
41309,Cromehurst School,Lindfield,NSW,2070,Special,Gov,Open,Major Cities,41309,56209,-33.774,151.172,5407
